step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.618626266813267,0,0.0,0.9773456842769417,0,0.0,0.9896340998066586,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9879938665683301,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.989362693624571,0,0.0,0.988715321662655,0,0.0,0.9882868976977357,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.989362693624571,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.006951054586633,0,0.0,0.90170410034917,0,0.0,0.9839697753439826,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9505953964695881,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9832934116988221,0,0.0,0.9822553007270052,0,0.0,0.9819043352923963,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9234651535289132,0,0.0,1.0,0,0.0
15.0,2,2.0,0.05,10.717056559056298,0,0.0,0.766533834996843,1,1.0,0.5962754610484535,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9763757455652259,0,0.0,0.48794659744316615,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8174064369057137,1,1.0,0.6327741913342652,0,0.0,0.9804819117972713,0,0.0,0.9806115939011701,0,0.0,0.9812207833408183,0,0.0,1.0,0,0.0,0.9420025141917421,0,0.0,0.6839823957560112,2,2.0
20.0,8,30.0,0.5357142857142857,10.185165492845853,2,8.0,0.6360348295268027,2,9.0,0.6493241196232864,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9725196140184861,0,0.0,0.9461722731793599,0,0.0,1.0,0,0.0,1.0,1,3.0,0.54124793202504,3,10.0,0.5076889334684119,0,0.0,0.9814073639315488,0,0.0,0.9695312610881451,0,0.0,0.9758105439690056,0,0.0,1.0,0,0.0,0.9848704787219118,0,0.0,0.8938367511724662,8,30.0
25.0,5,27.0,0.375,9.749827549189582,0,5.0,0.660624390049157,4,26.0,0.5266748237194152,0,0.0,1.0,0,0.0,1.0,0,0.0,0.99040780940721,0,0.0,0.9717262289065772,0,0.0,1.0,0,0.0,1.0,0,2.0,0.5901396253271363,0,5.0,0.5459138726796703,0,2.0,0.8640242699100693,0,0.0,0.9001255320108761,1,1.0,0.005548877561373816,0,0.0,1.0,0,0.0,0.9834926492256522,0,0.0,0.97227156401039,5,41.0
30.0,6,21.0,0.2625,9.045443924538478,3,11.0,0.5704251039053768,0,18.0,0.45670418571652593,0,0.0,0.9745136297696518,0,0.0,1.0,0,0.0,0.7571022538407218,1,2.0,0.5499311720988358,0,0.0,0.9723223024571427,0,0.0,1.0,0,0.0,0.7583559672665652,0,0.0,0.6464143378246302,0,4.0,0.8410959099397752,1,2.0,0.5810356977340025,1,9.0,0.4148366709151666,0,4.0,0.5750195778479614,0,0.0,0.7752578985585373,0,0.0,0.989345695411371,6,50.0
35.0,8,33.0,0.34375,9.01239961094467,0,7.0,0.6528860421665544,1,8.0,0.6821434350769568,0,0.0,0.9467230202470516,0,0.0,1.0,2,7.0,0.5143781140479814,3,14.0,0.19750384861162046,0,0.0,0.994324763744009,0,0.0,1.0,0,0.0,0.8675521574978745,0,0.0,0.8768943005464742,1,6.0,0.7515010556072799,0,4.0,0.43160231927227594,0,3.0,0.7998850783235659,0,4.0,0.8645102123386054,1,4.0,0.5224031961697689,0,0.0,0.98861478178648,8,57.0
40.0,6,12.0,0.10714285714285714,8.701530198364226,2,5.0,0.68934463923609,0,4.0,0.7248528503799143,2,6.0,0.4902069112045579,0,0.0,0.9817521967729471,0,2.0,0.6015017261565759,0,8.0,0.08434213323497107,0,0.0,1.0,0,0.0,0.9733997858212877,0,2.0,0.7283755431302067,2,3.0,0.6495419697264031,0,2.0,0.5010282937724774,0,4.0,0.7030823306240149,0,4.0,0.7811736060726354,0,0.0,0.9682416742232101,0,3.0,0.6177133389075689,0,0.0,1.0,6,43.0
45.0,13,49.0,0.4083333333333333,8.644592392942887,0,3.0,0.6368257510190147,3,14.0,0.689078192829774,0,6.0,0.6007542237819765,0,0.0,0.9664890915286376,0,0.0,0.6765985558837928,0,7.0,0.4759512928262608,0,4.0,0.5980995617623777,0,0.0,0.9723223024571427,2,9.0,0.5399251838955144,3,15.0,0.5195100013226117,5,21.0,0.38684157141685205,0,7.0,0.6581593565332303,0,4.0,0.8225976178475313,0,0.0,0.9630525696844161,0,0.0,0.6780589052386122,0,4.0,0.56710806970083,13,94.0
