step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.625322885630794,0,0.0,0.9793721595656442,0,0.0,0.9876702470336016,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9899120600039235,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9905869002058674,0,0.0,0.9903803435995191,0,0.0,0.9914136065009354,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9905869002058674,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.12326561420798,0,0.0,0.9204341901335797,0,0.0,0.9712989252293303,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9227606142773994,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9760051152858173,0,0.0,0.9753693906894818,0,0.0,0.9452718630383146,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9181983661107893,0,0.0,1.0,0,0.0
15.0,1,1.0,0.025,11.959686354745937,1,1.0,0.7982186066286184,0,0.0,0.9617620712205299,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9782542462929024,0,0.0,0.714628775095706,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9789580064423703,0,0.0,0.9668428455438488,0,0.0,0.674134066152711,0,0.0,0.9945934580400247,0,0.0,0.9892823222133486,0,0.0,0.989530595371565,0,0.0,0.9592176472258301,0,0.0,0.6921660105407021,1,1.0
20.0,6,18.0,0.32142857142857145,10.8960617802914,3,9.0,0.6166373834442782,0,0.0,0.7422711940940822,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9774073625157541,0,0.0,0.9071023551127056,0,0.0,1.0,0,0.0,1.0,0,0.0,0.980164982385183,0,0.0,0.6926591895958837,3,9.0,0.6647210349778623,0,0.0,0.9685599758775646,0,0.0,0.9711081088326282,0,0.0,0.9704614358711898,0,0.0,0.9760985466343411,0,0.0,0.8991661922539844,6,18.0
25.0,10,42.0,0.5833333333333334,9.70952955233037,1,8.0,0.7024641123123672,3,11.0,0.511535898844098,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9826290728354656,0,0.0,0.9716123976087162,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9852788268794513,2,7.0,0.5167694685822051,3,24.0,0.4946511412248343,0,0.0,1.0,0,0.0,0.7157811639240391,1,1.0,0.15861016481577078,0,0.0,0.9680123020298865,0,0.0,0.9347494852811822,10,51.0
30.0,8,59.0,0.7375,9.320112615328322,2,9.0,0.6338681915144653,0,11.0,0.651494770960826,0,0.0,0.9824452814277556,0,0.0,1.0,0,0.0,0.9860553829087183,0,0.0,0.972134475727377,0,0.0,0.9723306970144154,0,0.0,1.0,0,0.0,0.990911722739341,0,3.0,0.46767687096096716,6,50.0,0.3185902623140591,0,0.0,1.0,0,0.0,0.7604178095944304,0,0.0,1.0,0,0.0,0.9876354376845731,0,0.0,0.979566929208929,8,73.0
35.0,3,6.0,0.0625,9.765237145839928,1,4.0,0.635934958344173,0,4.0,0.8828171454135628,0,2.0,0.8177601129609052,0,2.0,0.5795030610205079,0,0.0,0.9839449177180603,0,0.0,0.980183251356539,0,0.0,0.9249047584352581,0,0.0,1.0,0,0.0,0.9821243897355129,0,0.0,0.6539615750519684,2,45.0,0.3942580313064559,0,4.0,0.5004846004104242,0,0.0,0.8701687885532309,0,4.0,0.510614591578672,0,0.0,0.8729701521283384,0,0.0,0.8336394502835158,3,65.0
40.0,5,14.0,0.125,10.204283319180925,1,6.0,0.7057215394434281,1,2.0,0.6760117254077347,0,2.0,0.8578015523338931,0,2.0,0.9401444138603315,0,0.0,0.8748290522080996,0,0.0,0.7945075010392894,1,3.0,0.4367795455711094,0,0.0,1.0,0,0.0,0.8787085295000097,0,0.0,0.957283958070821,0,4.0,0.7977725186556336,0,6.0,0.5587727480844863,0,0.0,0.9790160395531654,0,4.0,0.7827589254141807,1,1.0,0.7725346241867083,1,2.0,0.6513183358490594,5,32.0
45.0,9,32.0,0.26666666666666666,9.802549555222877,1,5.0,0.6584165987558225,2,14.0,0.509699504072728,1,4.0,0.8498128942201603,0,2.0,0.8001351299465908,0,0.0,0.9559365924137895,1,4.0,0.5770842987815402,0,1.0,0.4049951986704322,0,0.0,1.0,0,0.0,0.8520880630410146,0,0.0,0.9913022796956046,2,8.0,0.7045831216399618,0,6.0,0.7356137029986126,0,0.0,0.9848745311811405,0,0.0,0.9347384252213259,2,9.0,0.4574536488001726,0,0.0,0.3953064446702576,9,53.0
