step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.631912997216487,0,0.0,0.9654452303336225,0,0.0,0.9855991904560908,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9837522423006663,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9846624116322844,0,0.0,0.9841967652257914,0,0.0,0.985485784443825,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9846624116322844,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.127271790756033,0,0.0,0.9364867430124929,0,0.0,0.9832483352019933,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9277870528984027,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.983170699696693,0,0.0,0.982624677916498,0,0.0,0.8832610511164671,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9261924930010995,0,0.0,1.0,0,0.0
15.0,2,4.0,0.1,12.260754387286232,1,2.0,0.8222434530325331,0,0.0,0.9917728622122198,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9938467755657845,0,0.0,0.7220542777404926,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9826980425018093,0,0.0,0.9788516065457854,1,2.0,0.7817074362476298,0,0.0,0.9863117390507654,0,0.0,0.987959529727148,0,0.0,0.977865656559869,0,0.0,0.976473773433927,0,0.0,0.7054067094817674,2,4.0
20.0,1,1.0,0.017857142857142856,12.02380410990759,0,0.0,0.8796459279368821,0,2.0,0.887935773096063,0,0.0,1.0,0,0.0,1.0,0,0.0,0.980243622055024,0,0.0,0.9223333112725429,0,0.0,1.0,0,0.0,1.0,1,1.0,0.7117622793915256,0,0.0,0.9717859868976697,0,0.0,0.8268746582375661,0,0.0,0.842142829494712,0,0.0,0.9702884567626786,0,0.0,0.9760125521968611,0,0.0,0.9735461508975827,0,0.0,0.9006110968321058,1,3.0
25.0,4,10.0,0.1388888888888889,10.931857574917663,0,0.0,0.817768104955191,0,2.0,0.814057741367312,0,0.0,1.0,0,0.0,0.977865656559869,0,0.0,0.982184475137146,0,0.0,0.9763167781343013,0,0.0,0.9895586783587442,0,0.0,1.0,2,8.0,0.5047350616877514,0,0.0,0.9804189451066561,0,0.0,0.8637909791896418,0,2.0,0.5961696259856091,1,1.0,0.3136626940977554,0,0.0,0.9810268651710294,1,1.0,0.7414419196603175,0,0.0,0.820478184686422,4,14.0
30.0,6,23.0,0.2875,10.017758384059844,0,0.0,0.8622966659256066,2,10.0,0.7116110031530527,0,0.0,0.9815206264996593,0,0.0,0.9720445220386352,0,0.0,0.9733091394742646,0,0.0,0.9784920226081264,0,0.0,0.9689279199836345,0,0.0,1.0,0,3.0,0.4741568737737581,0,0.0,0.9775168649999607,0,2.0,0.6574501352457375,2,9.0,0.6564221485778662,0,0.0,1.0,0,0.0,0.9807909502357933,2,8.0,0.5304374145293632,0,0.0,0.5455180543392775,6,32.0
35.0,7,25.0,0.2604166666666667,9.538717401947304,2,4.0,0.722210963388681,0,6.0,0.47422270104358416,0,3.0,0.6794609692764427,0,0.0,0.9734875822963313,0,0.0,0.9751196959849193,1,1.0,0.6193637896843717,0,0.0,0.9784788975366896,0,0.0,0.9719113643385484,0,0.0,0.6845069307509138,0,0.0,0.9808232125185885,1,4.0,0.7422076181652528,3,18.0,0.3895087695168986,0,4.0,0.694498747772972,0,0.0,0.9709855624013036,0,3.0,0.6160317409400632,0,0.0,1.0,7,43.0
40.0,10,30.0,0.26785714285714285,9.733073270780396,0,1.0,0.7789049646309958,5,18.0,0.43730240152232086,0,3.0,0.8920530621382097,0,0.0,0.9787623421352218,0,0.0,0.9863209897915882,4,13.0,0.39749216877851995,1,1.0,0.23332415986655375,0,0.0,0.9525468535625214,0,0.0,0.8619815761654416,0,0.0,0.9880883048958744,0,2.0,0.8028550673608355,0,8.0,0.365898548725753,0,4.0,0.840666388463751,0,0.0,0.9801805980953451,0,0.0,0.7161526477859416,0,4.0,0.540583339736115,10,54.0
45.0,8,22.0,0.18333333333333332,9.342863123011446,1,2.0,0.7934486823647013,0,21.0,0.657329975152253,0,0.0,0.6767160425030995,0,0.0,0.9854998133185042,0,0.0,0.9687233502729282,0,12.0,0.4230079068715719,2,10.0,4.51536324724837e-06,0,0.0,0.8448554953537923,1,3.0,0.6693726334833227,0,0.0,0.9678554030936105,1,4.0,0.44161129687694683,1,9.0,0.5816671699849632,0,4.0,0.861989116284534,0,0.0,0.9538557474049103,2,4.0,0.4904139727418745,0,8.0,0.6570693344348744,8,77.0
