step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.772357802285363,0,0.0,0.9477769118374435,0,0.0,0.9772833745847864,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9723842732856335,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9751558918690162,0,0.0,0.9720956390081068,0,0.0,0.9766030745212704,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9751558918690162,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.55697037541557,0,0.0,0.9571818356735984,0,0.0,0.9794795475725427,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9754301490691978,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9779012461248182,0,0.0,0.9753859175771229,0,0.0,0.9216337097128314,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9238098407415806,0,0.0,1.0,0,0.0
15.0,1,1.0,0.025,12.763525562143752,1,1.0,0.7936923985988436,0,0.0,0.9821184146513584,0,0.0,1.0,0,0.0,1.0,0,0.0,0.975965697359869,0,0.0,0.7924436695689543,0,0.0,1.0,0,0.0,1.0,0,0.0,0.976965029134328,0,0.0,0.9813527837687954,0,0.0,0.9724974800394313,0,0.0,0.827348662920254,0,0.0,0.9642638144662885,0,0.0,0.976589878181282,0,0.0,0.9567203969672229,0,0.0,0.694645841794973,1,1.0
20.0,1,1.0,0.017857142857142856,12.417429434094933,1,1.0,0.7331762845565876,0,2.0,0.805380313281859,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9637554934475667,0,0.0,0.9623114534643156,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9859021514446455,0,0.0,0.9721839151388388,0,0.0,0.8592929525176635,0,0.0,0.8810044103426762,0,0.0,0.9744924763452074,0,0.0,0.9776690788306884,0,0.0,0.9814938894580219,0,0.0,0.8833707510101068,1,3.0
25.0,4,10.0,0.1388888888888889,12.0459457012196,2,7.0,0.6668898773049465,0,2.0,0.9214122435285533,0,0.0,1.0,0,0.0,0.9557711737765495,0,0.0,0.994396499809084,0,0.0,0.9823425706982862,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9803503026487306,0,0.0,0.9942981636823878,0,0.0,0.855721632587922,1,2.0,0.8109914064529999,1,1.0,0.7569991036194056,0,0.0,0.9839627208268005,0,1.0,0.8606813366331073,0,0.0,0.8858251442393168,4,13.0
30.0,7,22.0,0.275,10.958694537852804,0,4.0,0.7250878756072795,0,2.0,0.9368522021277312,0,0.0,0.9505468901433604,0,0.0,0.9590124147694036,0,0.0,0.9854745270904305,0,0.0,0.7385276052146661,0,0.0,0.9534484997679096,0,0.0,1.0,0,0.0,0.9757523683482687,0,0.0,0.9878812224242329,2,6.0,0.5419188733825218,2,9.0,0.610138630992885,3,9.0,0.6540090451510168,0,0.0,0.9671465310151476,0,1.0,0.9653981236824855,0,0.0,0.808403961856037,7,31.0
35.0,11,49.0,0.5104166666666666,9.740269014263168,2,3.0,0.7490674677558491,0,0.0,0.7160845884586406,0,0.0,0.7750367668428676,0,0.0,0.9308402636883447,0,0.0,0.9695692412790248,2,7.0,0.5181805707880549,0,0.0,0.890995171395066,0,0.0,1.0,1,1.0,0.7381592342864971,0,0.0,0.9702459130368161,3,20.0,0.6356329701865944,3,22.0,0.29145673415451584,0,4.0,0.5667460746951867,0,0.0,0.9836660643427505,0,1.0,0.8649303734501885,0,0.0,0.9818506552971792,11,58.0
40.0,13,56.0,0.5,8.682496834423926,0,0.0,0.7766594422754504,2,7.0,0.555986821367123,0,4.0,0.7507666219714204,0,0.0,0.8219019849513398,0,0.0,0.9894914507749063,0,2.0,0.5575573798841026,1,2.0,0.01246443239946904,0,0.0,0.5692252902635787,3,9.0,0.6811337764136568,0,0.0,0.7506799690316709,5,40.0,0.5888625038769967,0,12.0,0.3486451708768546,1,3.0,0.32170074309057795,0,0.0,0.7300712583075883,1,4.0,0.6690653514360089,0,0.0,0.9639769620731098,13,83.0
45.0,19,117.0,0.975,8.148475515894036,2,4.0,0.6512413443903494,0,6.0,0.7515109619683006,2,9.0,0.6156899252109563,0,0.0,0.9724605080674248,0,0.0,0.987016947483221,0,0.0,0.7074936592549799,0,4.0,0.5298577765269659,0,0.0,0.8451554757054123,0,4.0,0.5862390673586756,2,8.0,0.5115772373162132,7,67.0,0.38150143604871,0,0.0,1.0,3,17.0,0.0025470437808475265,1,4.0,0.21838274563702517,2,13.0,0.7267173657937355,0,4.0,0.6730039429625608,19,140.0
