step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.553645826898236,0,0.0,0.9410308323288092,0,0.0,0.9390718366736448,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9331158415067895,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9391519218794759,0,0.0,0.9368936169269855,0,0.0,0.9431212561799063,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9434104889645185,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.037806218296616,0,0.0,0.9513656204872885,0,0.0,0.951917008338496,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8775372036944534,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.951036182056606,0,0.0,0.9520963686184745,0,0.0,0.9450684661261688,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8632185202736831,0,0.0,1.0,0,0.0
15.0,1,1.0,0.025,12.163009585128268,1,1.0,0.7583602112510276,0,0.0,0.9510507562052908,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9492642301752366,0,0.0,0.3510369671045896,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9345619011000407,0,0.0,0.957176664322636,0,0.0,0.9476643097257039,0,0.0,0.8659610428459402,0,0.0,0.9336701634599174,0,0.0,0.9167091231505422,0,0.0,0.9215452635954762,0,0.0,0.9247571679994929,1,1.0
20.0,0,0.0,0.0,12.909582749503281,0,0.0,0.8054869738935425,0,2.0,0.7763549081472984,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9580782815774828,0,0.0,0.9412010366742959,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9582495681279573,0,0.0,0.9596801467730135,0,0.0,0.9555386150170923,0,0.0,0.9601540033391655,0,0.0,0.9278318208023055,0,0.0,0.9759716351933001,0,0.0,0.9292973041149498,0,1.0,0.9278432093386545,0,3.0
25.0,2,5.0,0.06944444444444445,12.8350341542452,1,3.0,0.7100521589139053,0,2.0,0.9511519063978229,0,0.0,0.9785912737967147,0,0.0,1.0,0,0.0,0.9845918164142956,0,0.0,0.9543295072415241,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9877753939376198,0,0.0,0.9635792914332552,1,2.0,0.7066828461235547,0,0.0,0.9401960848644616,0,0.0,0.9486257101895659,0,0.0,0.9234747350380321,0,0.0,0.9782959599065071,0,1.0,0.9517153900955628,2,8.0
30.0,2,11.0,0.1375,12.254017015271506,0,3.0,0.7250135483956077,0,2.0,0.91194586335555,0,0.0,0.9135061583868097,0,0.0,0.8860914501997548,0,0.0,0.9701656583143411,0,0.0,0.9633464317771988,0,0.0,0.986172827262783,0,0.0,1.0,0,0.0,0.9659866913811999,0,0.0,0.965338491961603,2,13.0,0.5829757819417063,0,0.0,0.8388733035406967,0,0.0,0.9724753968622798,0,0.0,0.9386823056325894,0,0.0,0.9874691827056811,0,0.0,0.8698562415193737,2,18.0
35.0,8,39.0,0.40625,11.602694195865334,2,5.0,0.7493264324161644,0,0.0,0.8128577416485351,1,2.0,0.8366981713755816,0,0.0,0.895658864059207,0,0.0,0.9524946413623083,0,0.0,0.9594805047327725,0,0.0,0.9396859946169022,0,0.0,1.0,0,0.0,0.933576572839855,0,0.0,0.9582937541850237,2,23.0,0.7092543663908825,2,8.0,0.6189872767754793,0,0.0,0.8041067481503102,0,0.0,0.9665392278888576,0,0.0,0.9625290331506674,1,3.0,0.771134289443658,8,41.0
40.0,5,19.0,0.16964285714285715,10.978196401930292,1,1.0,0.6701849999403352,1,4.0,0.7204651065237176,1,7.0,0.7943913590628208,0,0.0,0.9264559880060516,0,0.0,0.9757074737902764,0,0.0,0.9606984478666382,0,0.0,0.9429419694828445,0,0.0,0.8870844718182934,0,0.0,0.9074812079147726,0,0.0,0.9642450974978514,0,2.0,0.8246249490168153,0,8.0,0.5051251576578946,1,1.0,0.7926192103240731,0,0.0,0.9055077069740124,0,4.0,0.7623132406693358,1,11.0,0.5535888240674189,5,38.0
45.0,10,45.0,0.375,11.04358214404261,3,12.0,0.5974129561247951,0,4.0,0.8224699696998333,0,0.0,0.8214431019122497,0,0.0,0.9268100787391803,0,0.0,0.9532456515403832,0,0.0,0.9371904181263658,0,2.0,0.7347532765577295,0,0.0,0.9053132729485736,0,0.0,0.889219268001106,0,0.0,0.9667197935907877,2,8.0,0.6359026967256455,2,7.0,0.3241880104581424,2,7.0,0.5271002827462528,0,2.0,0.9579495512788957,0,4.0,0.9591668190303292,1,16.0,0.7763179410868845,10,62.0
