step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.516211160630027,0,0.0,0.9673830989707282,0,0.0,0.9644376426039072,0,0.0,1.0,0,0.0,1.0,0,0.0,0.965657190032521,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9693079819750577,0,0.0,0.9693458980064644,0,0.0,0.9707461104817525,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9698871178744046,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.568755611266408,0,0.0,0.9815023332143555,0,0.0,0.9803085049376833,0,0.0,1.0,0,0.0,1.0,0,0.0,0.980945004368341,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9817380080425748,0,0.0,0.981829803808783,0,0.0,0.9022193563990648,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9825762699942054,0,0.0,1.0,0,0.0
15.0,1,1.0,0.025,12.469242450983417,1,1.0,0.7013750631186269,0,0.0,0.9408389646086711,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9619808737763403,0,0.0,0.9698762890810506,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9517853778008699,0,0.0,0.967153241020473,0,0.0,0.9548293131909374,0,0.0,0.7636437503822913,0,0.0,0.960922725426657,0,0.0,0.977089766655723,0,0.0,0.9744350998796035,0,0.0,0.9278353558776102,1,1.0
20.0,0,0.0,0.0,12.556045915468632,0,0.0,0.7677984906652894,0,3.0,0.7949838417597146,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9460913709962651,0,0.0,0.9514636742732213,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9404326788687961,0,0.0,0.9586396482902162,0,0.0,0.9606749894763293,0,0.0,0.9705608786109744,0,0.0,0.9594157532776372,0,0.0,0.8817235375810935,0,0.0,0.9458798514173877,0,0.0,0.9481463967479954,0,3.0
25.0,1,3.0,0.041666666666666664,12.424455842999887,1,3.0,0.7299008127637193,0,3.0,0.9325988982216162,0,0.0,0.9662884557152073,0,0.0,0.7478935035519099,0,0.0,0.936806019932915,0,0.0,0.9224448772931861,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9489240007143586,0,0.0,0.9648171819361595,0,0.0,0.855524861038917,0,0.0,0.8770085648285256,0,0.0,0.952133511928681,0,0.0,0.9438751757004609,0,0.0,0.9664914743028099,0,0.0,0.9633951580451777,1,6.0
30.0,5,9.0,0.1125,11.37577899490007,0,2.0,0.666266061105062,1,4.0,0.7690511559318943,0,0.0,0.9578858384294415,0,0.0,0.9656425383196956,0,0.0,0.9511040674702386,0,0.0,0.9602014676796581,0,0.0,0.9817453664108579,0,0.0,1.0,0,0.0,0.9655434248155007,0,0.0,0.9820635158744452,2,5.0,0.5720112329994888,2,3.0,0.6529101014144885,0,0.0,0.9309734747799092,0,0.0,0.9439822563440009,0,0.0,0.9568560988947614,0,0.0,0.945505120110209,5,14.0
35.0,5,28.0,0.2916666666666667,10.990140614100389,1,4.0,0.7277544503927618,2,9.0,0.5994860096057474,0,0.0,0.7800816029794174,0,0.0,0.7073045687628067,0,0.0,0.9638953628527949,0,0.0,0.9683873585963086,0,0.0,0.943683092960336,0,0.0,1.0,0,0.0,0.8973310288666903,0,0.0,0.954955238072389,2,17.0,0.731472123402931,0,4.0,0.6412376503316546,0,3.0,0.7697701461013802,0,0.0,0.9473354803549956,0,0.0,0.9426974732422956,0,0.0,0.8400776852749374,5,37.0
40.0,4,10.0,0.08928571428571429,10.974655445699309,1,2.0,0.7161514615899321,0,5.0,0.5394850025870448,0,0.0,0.7072315163738367,0,2.0,0.8213802972235809,0,0.0,0.9583619648114265,0,0.0,0.9372526535694826,0,0.0,0.9599281913257437,0,1.0,0.7994680264910772,0,0.0,0.8744662882944807,0,0.0,0.9703542581810402,0,2.0,0.8795848268513441,2,10.0,0.5167778117968218,0,3.0,0.9134901539644003,0,0.0,0.9207823982213771,0,4.0,0.7874040368954721,1,3.0,0.8126692623423871,4,32.0
45.0,11,38.0,0.31666666666666665,10.765200739756217,2,9.0,0.6134437895951352,1,8.0,0.7734163943515078,3,9.0,0.638669033122736,0,2.0,0.9280900788356603,0,0.0,0.9463354176430329,0,0.0,0.9388765421148536,0,0.0,0.8660715062954548,0,1.0,0.9249169983658619,2,3.0,0.6049479136252721,0,0.0,0.9681062112139781,1,3.0,0.5850063701813559,0,4.0,0.8315237471700847,1,4.0,0.8053441830058038,0,0.0,0.956475898078373,0,4.0,0.9658563069325923,1,10.0,0.487809115715194,11,57.0
50.0,9,22.0,0.16176470588235295,9.951498062989986,1,4.0,0.6229734766696574,1,5.0,0.7488913774522489,0,5.0,0.5330587999917858,0,2.0,0.8494029592622209,0,0.0,0.9388558911044478,0,4.0,0.7288953566899944,1,4.0,0.634687014268746,0,1.0,0.8644062041920366,0,2.0,0.6158267014805526,0,0.0,0.9277225465385199,1,9.0,0.46768913148866703,2,8.0,0.6798659419348223,3,15.0,0.447256257611475,0,0.0,0.9386236632336314,0,2.0,0.8877290980711239,0,6.0,0.6903345297340672,9,67.0
55.0,23,87.0,0.5723684210526315,10.12703191379649,2,8.0,0.7230170199400164,3,14.0,0.6250359172660352,2,9.0,0.19619736551724964,3,10.0,0.5587876360585903,0,0.0,0.9644107482547755,0,4.0,0.9588889532662606,1,11.0,0.8337212723859653,3,4.0,0.6681318250632045,0,2.0,0.9363326022784525,0,0.0,0.8330442922724676,3,20.0,0.6926423914324643,2,18.0,0.6493409911854834,1,11.0,0.5915016640770427,0,0.0,0.909295510168782,1,2.0,0.7582001611689291,2,12.0,0.6779153066457397,23,125.0
60.0,11,44.0,0.27848101265822783,9.53777698947925,0,2.0,0.5910151437813023,0,9.0,0.5236582332128117,0,7.0,0.688239812353971,0,11.0,0.6012531534684648,0,0.0,0.9445044420873753,0,4.0,0.9563350684349711,0,4.0,0.7577637528978904,0,5.0,0.7358606774351899,0,2.0,0.8511261401158468,2,5.0,0.5155919110579267,1,14.0,0.7751385494869945,1,7.0,0.7419866808827392,2,20.0,0.6430719228966235,0,0.0,0.6107125875627302,1,3.0,0.5835203769570986,4,26.0,0.4592017586761381,11,119.0
