step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.614374130105805,0,0.0,0.9633903646598194,0,0.0,0.9651237252518912,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9620732028877772,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9618784825024369,0,0.0,0.9606981304438513,0,0.0,0.9628739004669716,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9605556368088299,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.152959407139525,0,0.0,0.9062694625455903,0,0.0,0.948971007840594,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9468753459729734,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9491117299504589,0,0.0,0.9496004271461173,0,0.0,0.9509885832932282,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9479724037170654,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.894792452751878,0,0.0,0.8179970416332337,0,0.0,0.9035810548493778,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9550852805805654,0,0.0,0.9823395658939247,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9543079582847831,0,0.0,0.9487757603625459,0,0.0,0.9519414958091726,0,0.0,0.9436982968460369,0,0.0,0.9896572394015244,0,0.0,0.98953610565808,0,0.0,0.9475730633721219,0,0.0,0.9894030403061496,0,0.0
20.0,2,7.0,0.125,12.391110494699545,2,7.0,0.6473882388055358,0,0.0,0.9354285346030834,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9314045933033925,0,0.0,0.9444959885198623,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9402402443303483,0,0.0,0.9308378098072876,0,0.0,0.9270352616103568,0,0.0,0.9641076309250249,0,0.0,0.9542229480634533,0,0.0,0.9416030537324532,0,0.0,0.9428836488476932,0,0.0,0.9405954348451946,2,7.0
25.0,0,0.0,0.0,11.99899396570212,0,3.0,0.6670014633043323,0,0.0,0.8075426335763018,0,0.0,0.9560350145928039,0,0.0,0.9907123641479009,0,0.0,0.9675839283901932,0,0.0,0.9677307016388645,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9457618343029046,0,0.0,0.9771859982168095,0,4.0,0.8103530486839641,0,0.0,0.7689240888550886,0,0.0,0.9897125095718509,0,0.0,0.9826443419167825,0,0.0,0.9450498038967403,0,0.0,0.9581232043593535,0,7.0
30.0,4,13.0,0.1625,11.72868677945238,2,7.0,0.6528908555164414,2,6.0,0.6215741276824028,0,0.0,0.9533812803751163,0,0.0,0.9308811312474601,0,0.0,0.9778596577474413,0,0.0,0.9087860776529881,0,0.0,0.97576190991668,0,0.0,1.0,0,0.0,0.9549723863224111,0,0.0,0.963897889013438,0,4.0,0.8747049587488422,0,0.0,0.8623471228643181,0,0.0,0.7598620371983427,0,0.0,0.9771356844869418,0,0.0,0.957606620310834,0,0.0,0.9097900544173659,4,17.0
35.0,7,27.0,0.28125,11.341053612213818,1,3.0,0.7335376076632824,3,22.0,0.4767373429155264,0,0.0,0.8541306972838028,0,0.0,0.9489265095869853,0,0.0,0.9642384555639232,0,0.0,0.9370778640542756,0,0.0,0.9498436529391759,0,0.0,0.9907123641479009,0,0.0,0.9521463601992566,0,0.0,0.9792614391864126,1,5.0,0.7757410368921919,1,3.0,0.7748009527854188,0,0.0,0.9306799105583027,0,0.0,0.9535553209918374,0,0.0,0.9814593551553206,1,2.0,0.7191242256031573,7,35.0
40.0,10,30.0,0.26785714285714285,10.863535688021196,2,7.0,0.7317433971195478,1,15.0,0.7416240480525695,1,2.0,0.7231660885706099,0,0.0,0.9495696239124272,0,0.0,0.9587870460158159,0,0.0,0.9226560966661903,0,0.0,0.9508208995956903,0,0.0,0.9125086432321459,0,2.0,0.8529622839932861,0,0.0,0.9801245489239007,3,10.0,0.6056888010081832,1,1.0,0.5126348150254003,0,0.0,0.8459859474507985,0,0.0,0.9297993104202747,0,0.0,0.940743541592108,2,11.0,0.6070439460945982,10,48.0
45.0,11,45.0,0.375,10.066930407346012,4,22.0,0.5290989286831912,3,10.0,0.6874000494065562,0,0.0,0.5860742070833095,0,4.0,0.7579457934022963,0,0.0,0.9394268060967259,0,4.0,0.7351046586151893,0,0.0,0.8281387980712559,0,0.0,0.9370687362484285,0,4.0,0.9551991245887707,0,0.0,0.963983181956629,0,5.0,0.5124825911848692,3,13.0,0.26352661348103523,1,4.0,0.535826647168493,0,0.0,0.9338674084749182,0,0.0,0.7735210243995698,0,2.0,0.7478886195344632,11,68.0
50.0,14,66.0,0.4852941176470588,10.169994889786668,0,16.0,0.6136656026578043,5,27.0,0.5745699186336674,2,11.0,0.3321143039846333,0,4.0,0.9298374430620322,0,0.0,0.9561109941788034,0,4.0,0.9570368502967408,1,5.0,0.6436236780405216,0,0.0,0.8553874395741767,0,4.0,0.8847363989950551,0,0.0,0.964603396100508,1,9.0,0.6809815890106178,0,9.0,0.6806120779742137,0,6.0,0.5935163636834508,0,0.0,0.9632406744445681,3,12.0,0.6135447617365217,2,10.0,0.5742091374437578,14,117.0
55.0,16,70.0,0.46357615894039733,9.362893598447949,0,0.0,0.7167810125758312,2,23.0,0.402372063503036,2,23.0,0.6236960492378958,0,4.0,0.9375581811040207,0,0.0,0.9587667672960091,0,4.0,0.8602766548772709,0,0.0,0.6310191089699517,2,5.0,0.5761000308685204,0,0.0,0.7112770731612725,0,0.0,0.8270459839170949,1,14.0,0.8106686572174367,1,10.0,0.8033134225804555,0,4.0,0.8854413536118095,2,2.0,0.5016213552492969,2,8.0,0.40636908145498496,4,30.0,0.2538656242680734,16,127.0
