step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.404336287863517,0,0.0,0.9707793927006466,0,0.0,0.9634128274448996,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9703363845878137,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9742041109608028,0,0.0,0.972448689723152,0,0.0,0.9707526603949277,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9711933048626796,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.272970265373068,0,0.0,0.9491528743494294,0,0.0,0.9711349449785578,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9380838463456941,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9777288188937077,0,0.0,0.9767251516534579,0,0.0,0.9766865738434022,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9755545264533105,0,0.0,1.0,0,0.0
15.0,1,3.0,0.075,12.642120079419948,1,3.0,0.7951739324452063,0,0.0,0.9747619270283361,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9453974822696997,0,0.0,0.6558544907023758,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9859976708206774,0,0.0,0.9681938870098747,0,0.0,0.9315354235685811,0,0.0,0.9259061680578029,0,0.0,0.9495698658023788,0,0.0,0.9496288418341209,0,0.0,0.9493734856482314,0,0.0,0.9468594878594571,1,3.0
20.0,0,0.0,0.0,12.35699205622333,0,0.0,0.7575074313797828,0,2.0,0.76623196129388,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9667878652842914,0,0.0,0.9484276493060189,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9439913026585266,0,0.0,0.968131363791386,0,0.0,0.95958188858256,0,0.0,0.9407315477275037,0,0.0,0.9482769576257493,0,0.0,0.9723866302505858,0,0.0,0.9675724972646895,0,0.0,0.9518328109572951,0,2.0
25.0,2,7.0,0.09722222222222222,11.811847596602494,2,7.0,0.6935454218021656,0,2.0,0.9333560729574357,0,0.0,0.9462302535182147,0,0.0,1.0,0,0.0,0.9562088143025662,0,0.0,0.9445270876236542,0,0.0,0.9842082875075012,0,0.0,1.0,0,0.0,0.947070176072891,0,0.0,0.9393121342517486,0,0.0,0.8162667803227625,0,0.0,0.8523250324739965,0,0.0,0.9769183892251294,0,0.0,0.6289663097567304,0,0.0,0.9509530961930025,0,0.0,0.9477264307053608,2,9.0
30.0,7,31.0,0.3875,11.30288450607084,4,21.0,0.5535627896792722,0,2.0,0.9456799349728883,0,0.0,0.9529723734098818,0,2.0,0.4905980910066542,0,0.0,0.9483271268088974,0,0.0,0.9415124004836896,0,0.0,0.9251446052287635,0,0.0,1.0,0,0.0,0.9325190030704054,0,0.0,0.9492533509508323,2,5.0,0.6195829289102813,1,5.0,0.7872960548948817,0,0.0,0.9438858678115427,0,0.0,0.8126867002412628,0,0.0,0.9402080534842969,0,0.0,0.9409429595000702,7,35.0
35.0,4,17.0,0.17708333333333334,11.112956375864762,1,13.0,0.5684702170644296,1,1.0,0.767437896582067,0,0.0,0.9462581455415808,0,2.0,0.9329060588670919,0,0.0,0.9460737851611791,0,0.0,0.9574801130213018,0,0.0,0.9592151342326396,0,0.0,1.0,0,0.0,0.9299925748233254,0,0.0,0.9321339343580215,2,17.0,0.6437687228841055,0,0.0,0.7050934576444688,0,0.0,0.9258992880359465,0,0.0,0.9458816520473714,0,0.0,0.9207805524945782,0,3.0,0.7424561069243384,4,36.0
40.0,10,49.0,0.4375,11.359661326114926,2,7.0,0.7155681335323553,2,8.0,0.6279226079248592,0,0.0,0.8612744205594808,0,2.0,0.9331834335798147,0,0.0,0.9796553356931692,0,0.0,0.8987730788743651,0,0.0,0.9523479945911195,0,0.0,0.9499392723403344,0,0.0,0.9558961209428618,0,0.0,0.9695300605083378,2,29.0,0.7528616924106456,2,6.0,0.6988940170402835,2,3.0,0.473224974946656,0,0.0,0.8957951367948731,0,0.0,0.9727731353474385,0,3.0,0.9108122537462917,10,58.0
45.0,6,26.0,0.21666666666666667,10.509593191190218,4,21.0,0.5914448351978249,0,1.0,0.5614304207542847,1,4.0,0.4992324171901765,0,0.0,0.930234462867648,0,0.0,0.966397764710815,0,0.0,0.7754038352627214,0,0.0,0.6596295283015792,0,0.0,0.943876917597476,0,0.0,0.8069696024007621,0,0.0,0.9635284626061039,0,4.0,0.8493847555037218,1,5.0,0.5945824843800354,0,6.0,0.6714463039983036,0,4.0,0.7914861319339395,0,4.0,0.730679511936796,0,3.0,0.9127247816868984,6,52.0
50.0,7,23.0,0.16911764705882354,9.950245034837602,0,10.0,0.6256617488484674,0,4.0,0.7953078758854563,0,3.0,0.5787182364722087,0,0.0,0.834325969493793,0,0.0,0.9470984193804404,2,4.0,0.4280022345045182,1,5.0,0.23136997324690697,0,0.0,0.9264577334477485,0,1.0,0.5951285766971421,0,1.0,0.7814739970737284,1,3.0,0.7173468575922642,1,10.0,0.7238632486816274,1,7.0,0.7490411589666155,0,4.0,0.9143582825565274,0,4.0,0.9087962251776625,1,5.0,0.5989838375985653,7,61.0
55.0,16,64.0,0.42105263157894735,10.107869204906867,2,4.0,0.7528033126167154,0,4.0,0.9406315990562805,0,0.0,0.9179227887483279,2,8.0,0.7027733443274484,0,0.0,0.9661783817350491,0,9.0,0.6182720944849456,1,14.0,0.6926375356455229,2,4.0,0.380999703582656,2,8.0,0.5536289060187832,0,1.0,0.918498917108911,3,16.0,0.50351685644392,1,5.0,0.8401102578291311,3,17.0,0.5500368130006265,0,4.0,0.9335718627777606,0,4.0,0.8658400499215929,0,4.0,0.4735325023807754,16,102.0
60.0,12,56.0,0.3522012578616352,9.767103539286966,1,3.0,0.6426426143044102,0,4.0,0.9351928630697551,0,0.0,0.907338487160835,1,3.0,0.4562533167529572,0,0.0,0.9483536556252997,0,4.0,0.8539926577773456,0,5.0,0.8920189332607648,0,10.0,0.40472316166123773,0,2.0,0.5960145549946725,0,1.0,0.9067705328641903,0,13.0,0.5150502643370897,1,10.0,0.679301177771529,5,41.0,0.40647386611244873,0,0.0,0.9018314299844589,2,6.0,0.7321099840912081,2,4.0,0.5292698667163915,12,106.0
65.0,22,89.0,0.52046783625731,10.108234874794999,3,11.0,0.6472060399467775,0,0.0,0.8011948394859201,0,4.0,0.477992007994061,1,8.0,0.781530115311586,0,0.0,0.9392257260583065,2,9.0,0.6730969622701273,0,3.0,0.9033322311560501,2,10.0,0.6767116913544526,0,0.0,0.9074858297552472,2,2.0,0.5743240203599161,1,8.0,0.8004075309550794,1,15.0,0.8197388972684225,2,34.0,0.4966779419291547,1,3.0,0.7489835628366415,4,22.0,0.5105435022616445,3,17.0,0.6702078314377129,22,146.0
