step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.082517497982401,0,0.0,0.9308518751030893,0,0.0,0.9230216883517111,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9382102815220723,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9277135696755572,0,0.0,0.9311788781450097,0,0.0,0.9334673458387077,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9283899389369488,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.039334290482037,0,0.0,0.9556215594306131,0,0.0,0.9537213962620142,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8245343628950014,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9570745850915126,0,0.0,0.9533040155944916,0,0.0,0.9171755428221579,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9559447749839582,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.288377276926775,0,0.0,0.7319047907235954,0,0.0,0.952270173573385,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9432119531079192,0,0.0,0.6697324369936872,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9366321031274275,0,0.0,0.961718449039951,0,0.0,0.9610750863897014,0,0.0,0.8587792693135047,0,0.0,0.9338311326819697,0,0.0,0.9767827504896546,0,0.0,0.9471265118187789,0,0.0,0.8762610918193331,0,0.0
20.0,2,8.0,0.14285714285714285,12.656902714630515,2,8.0,0.6680261230998596,0,0.0,0.9670295898501672,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9615755647912315,0,0.0,0.9544169545622609,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9571738627661232,0,0.0,0.9290332669624551,0,0.0,0.9381114860538142,0,0.0,0.9495598029000817,0,0.0,0.9685026250011718,0,0.0,0.9542865619246261,0,0.0,0.9614580264194182,0,0.0,0.9530590684667937,2,8.0
25.0,1,1.0,0.013888888888888888,11.82190575000182,0,2.0,0.7339800746058684,1,1.0,0.7416813746760708,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9897629636216799,0,0.0,0.9336538333174371,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9465391550548723,0,0.0,0.9539458913882347,0,2.0,0.8724590375713897,0,0.0,0.8862940360314499,0,0.0,0.9296924953104106,0,0.0,0.7148846470072849,0,0.0,0.9807654076459356,0,0.0,0.9318976187442402,1,5.0
30.0,7,25.0,0.3125,11.265089596295079,2,6.0,0.671997408407061,3,12.0,0.44330382872037083,0,0.0,0.9545672269626903,0,0.0,1.0,0,0.0,0.9540372649500731,0,0.0,0.9427111317184962,0,0.0,0.9642347368083922,0,0.0,1.0,0,0.0,0.9275984862974476,0,0.0,0.9308337017923447,0,4.0,0.9125830217303355,1,3.0,0.6472899290359935,0,0.0,0.9654431974335184,1,4.0,0.6496163024603503,0,0.0,0.9696381140945394,0,0.0,0.9625056038612001,7,29.0
35.0,13,67.0,0.6979166666666666,10.61524695201896,0,2.0,0.7351221246602561,5,34.0,0.42861012263914916,0,0.0,0.9474454104172275,0,0.0,1.0,0,0.0,0.9414140998265768,0,0.0,0.952703328037428,0,0.0,0.8162146171869953,0,0.0,1.0,1,1.0,0.8319360972598138,0,0.0,0.9569926519120587,0,4.0,0.8577523483600995,3,17.0,0.36853335180131647,0,0.0,0.9530881265287624,4,17.0,0.3332440523500267,0,0.0,0.9742628274497959,0,0.0,0.9690202008415417,13,75.0
40.0,10,26.0,0.23214285714285715,9.881083197914723,2,7.0,0.7202748310223718,1,27.0,0.6381056311635813,1,1.0,0.600100324653098,0,4.0,0.6341548436159155,0,0.0,0.924894371564565,0,0.0,0.9733581776033691,0,0.0,0.9340069392108793,0,0.0,0.6680692768928252,2,7.0,0.5662371925897534,0,0.0,0.9440424588731582,2,6.0,0.6893209096902582,1,12.0,0.2614482825151946,1,3.0,0.5469068710324794,0,12.0,0.6393204705914988,0,0.0,0.9511026920408648,0,4.0,0.7552483091859414,10,83.0
45.0,10,40.0,0.3333333333333333,9.990346996074724,0,3.0,0.584763595148882,0,5.0,0.8479289668149405,3,11.0,0.47153678937526555,0,4.0,0.8623644397211045,0,0.0,0.9841401145309768,0,0.0,0.6359907694502975,0,0.0,0.8895694934546106,0,0.0,0.9598236888470039,0,2.0,0.5865900430021916,1,2.0,0.7664108921503896,1,6.0,0.43943691105162996,2,17.0,0.6579300487153741,3,19.0,0.39566266613628454,0,0.0,0.9403518727601287,0,0.0,0.8971945550950718,0,4.0,0.9441238042591568,10,73.0
50.0,13,64.0,0.47058823529411764,10.172131785603286,3,11.0,0.6680629065697845,1,6.0,0.5063760781206816,0,3.0,0.7290548173152142,0,4.0,0.8940828875273656,0,0.0,0.9609217167703975,1,5.0,0.7261055421044745,1,4.0,0.4904439408873054,0,0.0,0.9535405056100175,0,0.0,0.9170781171258177,2,10.0,0.534953234496883,2,14.0,0.7345908454147091,2,27.0,0.7892424236193745,0,11.0,0.6896709441071998,0,0.0,0.43851997527166586,1,3.0,0.653343705577198,0,4.0,0.8788629086152471,13,102.0
55.0,10,31.0,0.20394736842105263,9.385200222724455,0,5.0,0.6402852778673686,0,11.0,0.5730048685628981,1,6.0,0.5069953556234948,2,7.0,0.27477273609557423,0,0.0,0.920808601882931,0,0.0,0.7767535298478725,0,6.0,0.8026355956249978,1,2.0,0.7411893782712233,0,4.0,0.799467970407302,0,4.0,0.6058517648814201,1,7.0,0.7322065834524681,0,6.0,0.7117009686687008,1,13.0,0.7805590106656243,3,16.0,0.403188458779748,0,4.0,0.5367375992911912,1,6.0,0.3991057567162222,10,97.0
60.0,20,72.0,0.46153846153846156,9.375728955970995,2,9.0,0.615318620219692,2,8.0,0.6737614874233846,0,6.0,0.7945033431240439,1,13.0,0.28523130817723247,1,1.0,0.5596150693767208,0,0.0,0.9376944216983063,0,6.0,0.9349272719639936,2,11.0,0.33801823368441547,0,4.0,0.9301429308576087,0,0.0,0.8365600122458633,3,15.0,0.53259629282316,5,16.0,0.1791251701393539,1,14.0,0.8595596974185025,1,12.0,0.6476207885026782,2,12.0,0.7451845254714724,0,4.0,0.8076539338134096,20,131.0
